20,0,0,0,0,0
40,0,0,0,0,0
60,0,0,0,0,2
80,0,0,0,0,0
100,0,0,1,1,0
120,0,1,0,0,0
140,0,0,0,0,0
160,1,0,0,1,0
180,0,0,0,0,0
200,0,1,0,0,0
220,0,0,1,0,0
240,0,0,0,0,0
260,0,0,0,0,0
280,0,0,0,0,0
300,0,0,0,0,0
320,0,0,0,0,0
340,0,0,0,0,0
360,0,0,0,0,0
380,0,0,1,0,0
400,0,0,0,0,0
420,0,1,0,0,0
440,0,0,0,0,0
460,0,0,0,0,0
480,0,0,0,1,0
500,1,0,0,0,0
520,0,0,0,0,0
540,0,0,0,0,0
560,0,0,0,0,0
580,0,0,0,0,0
600,0,0,0,0,0
620,0,0,0,0,0
640,0,0,0,0,0
660,1,0,0,1,0
680,0,0,0,0,0
700,0,1,1,0,0
720,1,0,0,0,0
740,0,0,0,1,0
760,0,1,1,0,0
780,1,0,0,1,0
800,0,1,1,0,0
820,1,0,0,1,0
840,1,1,1,1,0
860,1,1,1,0,0
880,0,1,1,1,0
900,1,1,0,1,0
920,1,1,2,1,0
940,1,1,0,1,0
960,1,2,2,2,0
980,2,1,1,1,0
1000,1,1,1,1,0
1020,1,2,2,1,0
1040,2,1,1,2,0
1060,1,2,2,1,0
1080,2,1,1,2,0
1100,1,2,2,2,0
1120,2,2,2,2,0
1140,2,2,2,2,0
1160,2,2,2,2,0
1180,2,2,2,2,0
1200,2,2,2,2,0
1220,3,2,2,2,0
1240,2,2,3,3,0
1260,2,3,2,2,0
1280,3,3,2,3,0
1300,2,2,3,2,0
1320,2,3,2,3,0
1340,3,3,3,2,0
1360,3,2,2,3,0
1380,2,3,3,3,0
1400,4,3,3,3,0
1420,2,3,3,3,0
1440,4,3,3,3,0
1460,3,3,3,3,0
1480,3,3,3,3,0
1500,3,4,3,4,0
1520,3,3,4,3,0
1540,3,3,3,3,0
1560,4,4,3,4,0
1580,3,4,4,4,0
1600,4,3,4,3,0
1620,3,4,3,4,0
1640,4,4,4,4,0
1660,4,4,3,4,0
1680,4,4,4,4,0
1700,3,4,4,4,0
1720,4,4,4,4,0
1740,4,5,4,5,0
1760,4,4,4,4,0
1780,4,4,4,4,0
1800,5,5,4,5,0
1820,4,4,4,5,0
1840,4,5,4,4,0
1860,5,4,5,4,0
1880,4,5,4,5,0
1900,4,4,5,5,0
1920,5,5,5,4,0
1940,5,5,5,5,0
1960,5,5,4,5,0
1980,4,4,5,4,0
2000,5,6,5,5,0
2020,5,4,5,5,0
2040,5,5,5,6,0
2060,5,6,5,5,0
2080,5,5,5,5,0
2100,6,5,5,5,0
2120,5,5,5,5,0
2140,5,6,6,6,0
2160,5,6,5,6,0
2180,6,5,5,5,0
2200,5,6,6,6,0
2220,6,5,5,5,0
2240,6,6,6,6,0
2260,5,6,5,6,0
2280,6,6,6,6,0
2300,6,6,6,6,0
2320,5,6,6,6,0
2340,6,6,6,6,0
2360,6,6,6,6,0
2380,6,7,6,7,0
2400,6,6,6,6,0
2420,7,7,6,7,0
2440,6,6,6,6,0
2460,6,6,6,6,0
2480,6,7,7,7,0
2500,7,6,7,7,0
2520,6,7,6,6,0
2540,7,6,6,6,0
2560,6,7,7,7,0
2580,7,7,6,7,0
2600,6,7,7,7,0
2620,7,7,7,7,0
2640,7,6,7,6,0
2660,7,8,6,7,0
2680,7,7,7,8,1
2700,7,7,7,7,1
2720,7,7,7,7,1
2740,7,7,7,7,1
2760,7,8,8,8,1
2780,7,7,7,8,1
2800,8,8,7,7,1
2820,7,7,7,8,1
2840,7,8,7,7,1
2860,8,8,8,8,1
2880,7,7,8,8,1
2900,8,8,7,7,1
2920,8,8,8,8,1
2940,7,7,7,8,1
2960,8,8,8,8,1
2980,8,8,8,7,1
3000,7,8,8,8,1
3020,8,8,8,8,1
3040,8,8,8,9,1
3060,8,8,8,8,1
3080,8,8,7,8,1
3100,8,8,9,8,1
3120,8,9,8,8,1
3140,9,8,8,9,1
3160,8,8,8,8,1
3180,8,9,8,8,1
3200,8,8,9,8,1
3220,9,8,8,9,1
3240,8,8,8,8,1
3260,8,9,9,9,1
3280,9,9,8,8,1
3300,8,8,8,9,1
3320,9,9,9,9,1
3340,8,9,9,8,1
3360,9,8,8,9,1
3380,9,9,9,9,1
3400,8,9,8,8,1
3420,9,8,9,9,1
3440,9,9,9,9,1
3460,8,9,9,8,1
3480,9,9,9,10,1
3500,9,9,9,8,1
3520,9,9,8,9,1
3540,9,9,9,9,1
3560,9,9,9,10,1
3580,9,9,9,8,1
3600,9,9,9,10,1
3620,9,9,9,9,1
3640,9,10,10,9,1
3660,9,9,9,9,1
3680,9,9,9,9,1
3700,9,9,9,10,1
3720,10,9,9,9,1
3740,9,10,9,9,1
3760,9,9,10,10,1
3780,10,10,9,9,1
3800,9,9,9,9,1
3820,9,9,10,10,1
3840,10,10,9,9,1
3860,9,9,10,10,1
3880,9,10,9,9,1
3900,10,10,10,10,1
3920,10,9,9,10,1
3940,9,10,9,9,1
3960,9,9,10,10,1
3980,10,10,10,9,1
4000,10,10,9,10,1
4020,9,9,10,10,1
4040,10,10,9,9,1
4060,10,10,10,10,1
4080,9,9,10,9,1
4100,10,10,10,11,1
4120,10,10,10,9,1
4140,10,10,9,10,1
4160,10,10,10,10,1
4180,9,10,10,10,1
4200,10,10,9,10,1
4220,10,10,10,10,1
4240,10,10,10,10,1
4260,10,10,10,10,1
4280,9,10,10,10,1
4300,10,10,10,10,1
4320,11,10,10,10,1
4340,9,10,10,10,1
4360,10,10,10,10,1
4380,11,10,10,10,1
4400,9,10,10,10,1
4420,11,10,10,10,1
4440,10,10,10,11,1
4460,10,10,10,10,1
4480,10,11,10,10,1
4500,10,10,11,10,1
4520,10,10,10,10,1
4540,10,11,10,11,1
4560,11,10,10,10,1
4580,10,10,10,10,1
4600,10,10,11,10,1
4620,10,11,10,11,1
4640,11,10,10,10,1
4660,10,10,10,10,1
4680,10,11,11,11,1
4700,11,10,10,10,1
4720,10,10,10,10,1
4740,10,11,11,11,1
4760,10,11,10,11,1
4780,10,10,10,10,1
4800,11,11,11,10,1
4820,10,10,10,11,1
4840,11,11,10,10,1
4860,10,11,11,12,1
4880,10,10,10,10,1
4900,11,11,10,11,1
4920,10,10,11,10,1
4940,11,11,11,10,1
4960,10,11,10,11,1
4980,10,10,10,11,1
5000,11,11,11,10,1
5020,10,10,10,11,1
5040,11,11,11,11,1
5060,10,11,10,10,1
5080,10,10,11,10,1
5100,11,11,10,11,1
5120,11,11,11,11,1
5140,10,11,10,11,1
5160,10,10,11,11,1
5180,11,11,11,10,1
5200,11,11,10,11,1
5220,10,10,10,10,1
5240,10,11,11,11,1
5260,11,11,11,10,1
5280,11,11,10,11,1
5300,10,11,11,11,1
5320,11,10,11,10,1
5340,10,11,10,11,1
5360,11,11,11,11,1
5380,10,10,11,10,1
5400,11,11,10,11,1
5420,10,11,11,11,1
5440,11,11,11,10,1
5460,10,11,10,11,1
5480,11,10,11,11,1
5500,11,11,11,10,1
5520,10,11,10,11,1
5540,11,10,11,11,1
5560,11,11,11,10,1
5580,10,11,10,11,1
5600,11,10,11,11,1
5620,11,11,11,10,1
5640,10,11,10,12,1
5660,11,11,12,10,1
5680,11,10,10,11,1
5700,10,11,11,11,1
5720,11,11,11,10,1
5740,11,11,10,11,1
5760,10,11,11,11,1
5780,11,11,11,11,1
5800,11,10,10,11,1
5820,11,12,11,11,1
5840,11,10,11,11,1
5860,10,11,11,10,1
5880,11,11,11,12,1
5900,11,11,11,10,1
5920,11,11,11,11,1
5940,11,11,10,11,1
5960,10,11,11,11,1
5980,11,11,11,11,1
6000,11,11,11,11,1
6020,10,10,11,10,1
6040,12,12,10,11,1
6060,10,10,11,11,1
6080,11,11,11,11,1
6100,11,11,11,11,1
6120,10,11,11,11,1
6140,11,11,11,10,1
6160,11,11,11,11,1
6180,11,11,10,11,1
6200,11,11,12,11,1
6220,11,11,10,11,1
6240,10,11,11,11,1
6260,11,11,11,10,1
6280,11,10,11,11,1
6300,11,11,11,11,1
6320,10,11,10,11,1
6340,11,11,11,11,1
6360,11,11,11,11,1
6380,11,11,11,11,1
6400,11,11,11,11,1
6420,11,11,11,10,1
6440,11,11,11,11,1
6460,10,11,11,11,1
6480,11,11,11,11,1
6500,11,11,11,11,1
6520,11,11,11,11,1
6540,11,11,11,11,1
6560,11,11,11,11,1
6580,11,11,10,11,1
6600,10,11,12,11,1
6620,11,11,10,11,1
6640,11,11,11,11,1
6660,11,11,11,11,1
6680,12,9,10,10,1
6700,9,4,5,12,1
6720,8,2,2,8,1
6740,7,2,1,6,1
6760,7,1,2,6,1
6780,4,3,3,4,1
6800,3,3,2,5,1
6820,3,3,2,4,1
6840,3,3,3,3,1
6860,2,3,1,4,1
6880,1,3,2,3,1
6900,1,4,1,3,1
6920,1,3,1,2,1
6940,0,4,1,3,1
6960,0,4,1,4,1
6980,0,3,0,3,1
7000,0,3,1,2,1
7020,0,3,0,3,1
7040,0,3,0,3,1
7060,0,2,0,2,1
7080,0,2,0,2,1
7100,0,2,0,2,1
7120,0,2,0,2,1
7140,0,2,0,2,1
7160,0,2,0,2,1
7180,0,3,0,2,1
7200,0,3,0,3,1
7220,0,2,0,3,1
7240,0,3,0,2,1
7260,0,2,0,3,1
7280,0,3,0,2,1
7300,0,2,0,3,1
7320,0,2,0,2,1
7340,0,2,0,2,1
7360,0,3,0,3,1
7380,0,2,0,2,1
7400,0,3,0,3,1
7420,0,2,0,2,1
7440,0,3,0,3,1
7460,0,3,0,3,1
7480,0,2,0,2,1
7500,0,3,0,2,1
7520,0,3,0,3,1
7540,0,2,0,3,1
7560,0,3,1,2,1
7580,0,2,0,2,1
7600,0,2,0,2,1
7620,0,2,0,3,1
7640,0,3,0,2,1
7660,0,2,0,2,1
