66.67,0,0,0,0,0
133.34,0,0,1,0,0
200.01,1,1,0,1,0
266.68,0,1,1,1,0
333.35,2,1,1,1,0
400.02,2,2,2,2,0
466.69,2,2,3,3,0
533.36,4,4,4,4,0
600.03,5,5,5,5,0
666.70,6,6,6,6,0
733.37,7,7,6,6,0
800.04,7,7,7,8,0
866.71,8,9,9,8,0
933.38,10,9,10,10,0
1000.05,10,11,10,11,0
1066.72,12,11,11,11,0
1133.39,12,13,13,12,0
1200.06,13,13,12,14,0
1266.73,15,14,15,15,0
1333.40,15,16,15,15,0
1400.07,16,17,16,17,0
1466.74,16,17,16,17,0
1533.41,19,18,18,18,0
1600.08,19,19,19,20,0
1666.75,20,20,21,20,0
1733.42,21,22,21,22,0
1800.09,22,22,21,22,1
1866.76,23,24,23,24,1
1933.43,23,24,24,24,1
2000.10,25,24,24,25,1
2066.77,25,26,25,25,1
2133.44,26,27,26,27,1
2200.11,27,27,27,27,1
2266.78,27,27,27,28,1
2333.45,28,29,28,28,1
2400.12,28,28,29,28,1
2466.79,29,30,29,30,1
2533.46,30,30,29,30,1
2600.13,30,30,31,30,1
2666.80,31,31,30,31,1
2733.47,31,31,31,32,1
2800.14,32,32,32,31,1
2866.81,32,33,32,33,1
2933.48,32,33,32,33,1
3000.15,32,33,33,33,1
3066.82,34,34,33,33,1
3133.49,33,33,34,34,1
3200.16,33,34,33,34,1
3266.83,35,35,35,34,1
3333.50,34,34,34,35,1
3400.17,35,35,35,35,1
3466.84,34,36,35,35,1
3533.51,35,35,35,35,1
3600.18,35,36,35,36,1
3666.85,36,35,36,35,1
3733.52,35,37,35,35,1
3800.19,36,36,36,37,1
3866.86,36,36,37,35,1
3933.53,36,37,37,36,1
4000.20,36,36,36,36,1
4066.87,36,37,37,37,1
4133.54,36,37,37,36,1
4200.21,37,37,36,37,1
4266.88,36,37,37,36,1
4333.55,37,38,38,38,1
4400.22,37,38,37,37,2
4466.89,25,24,29,21,0
4533.56,14,17,15,14,0
4600.23,17,17,18,17,0
4666.90,16,14,17,13,0
4733.57,14,10,20,4,0
4800.24,16,14,22,8,0
4866.91,13,14,17,10,0
4933.58,12,12,16,8,0
5000.25,15,13,17,12,0
5066.92,13,13,13,12,0
5133.59,12,11,13,10,0
5200.26,10,11,10,11,0
5266.93,10,9,10,9,0
5333.60,8,9,9,8,0
5400.27,7,7,7,8,0
5466.94,6,6,6,6,0
5533.61,6,5,5,4,0
5600.28,4,4,4,5,0
5666.95,3,3,4,3,0
5733.62,3,3,2,2,0
5800.29,1,2,2,2,0
5866.96,1,0,0,0,0
5933.63,0,0,0,0,0
6000.30,1,0,0,0,0
6066.97,0,1,0,0,0
6133.64,0,0,0,0,0
6200.31,0,0,0,0,3
6266.98,0,1,0,0,0
6333.65,1,0,0,0,0
6400.32,0,0,0,0,0
6466.99,0,0,0,0,0
6533.66,0,0,0,0,0
6600.33,0,0,0,0,0
6667.00,0,0,0,0,0
6733.66,0,0,0,0,0
6800.33,0,0,0,0,0
6867.00,0,0,0,0,0
6933.67,0,0,0,0,0
7000.34,0,0,0,0,0
7067.01,0,0,0,0,0
7133.68,0,0,0,0,0
7200.35,0,0,0,0,0
7267.02,0,0,0,0,0
7333.69,0,0,0,0,0
